STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
36,071,014602,1,1113,+41.267425,-074.358322
36,071,014602,2,935,+41.258884,-074.363907
36,071,014602,3,1018,+41.253962,-074.362897
36,071,014700,1,1645,+41.297211,-074.298186
36,071,014700,2,2066,+41.278072,-074.307044
36,071,014801,1,1452,+41.182917,-074.271334
36,071,014801,2,1111,+41.218431,-074.287252
36,071,014801,3,1279,+41.205837,-074.314271
36,071,014802,1,824,+41.250444,-074.265700
36,071,014802,2,980,+41.233965,-074.280318
36,071,014802,3,1234,+41.222691,-074.294255
36,071,014900,1,1471,+41.238351,-074.194003
36,071,014900,2,697,+41.201566,-074.202043
36,071,014900,3,1643,+41.173017,-074.217944
36,071,015003,1,1136,+41.344833,-074.164848
36,071,015003,2,5029,+41.338692,-074.158243
36,071,015003,3,2198,+41.340231,-074.161227
36,071,015005,1,4967,+41.351802,-074.176182
36,071,015005,2,2485,+41.339919,-074.175123
36,071,015007,1,2339,+41.335598,-074.167435
36,071,015007,2,1327,+41.334716,-074.167288
36,071,015007,3,1653,+41.335935,-074.164734
36,071,015008,1,2693,+41.339203,-074.167238
36,071,015008,2,1824,+41.341502,-074.164195
36,071,015009,1,1612,+41.341119,-074.171581
36,071,015009,2,1110,+41.345281,-074.175165
36,071,015010,1,932,+41.345291,-074.167636
36,071,015010,2,1911,+41.349393,-074.168416
36,071,015010,3,2268,+41.346678,-074.171485
36,071,015100,1,1225,+41.447500,-074.419530
36,071,015100,2,689,+41.452021,-074.425106
36,071,015100,3,1072,+41.450117,-074.427896
36,071,015100,4,828,+41.452759,-074.434214
36,071,015100,5,1371,+41.444501,-074.423701
36,071,015100,6,940,+41.455716,-074.440710
36,071,015201,1,1799,+41.449120,-074.121864
36,071,015201,2,2750,+41.463564,-074.150463
36,071,015202,1,2083,+41.455169,-074.088982
36,071,015202,2,1214,+41.463375,-074.074116
36,071,015202,3,1684,+41.477732,-074.092199
36,071,015203,1,1040,+41.486961,-074.121879
36,071,015203,2,726,+41.492193,-074.103911
36,073,040200,1,1385,+43.256264,-078.332473
36,073,040200,2,1722,+43.262902,-078.414446
36,073,040300,1,1125,+43.182790,-078.350259
36,073,040300,2,1172,+43.184421,-078.425355
36,073,040400,1,1040,+43.224863,-078.376767
36,073,040400,2,928,+43.223314,-078.388489
36,073,040400,3,1523,+43.221179,-078.398823
36,073,040500,1,1640,+43.214331,-078.382171
36,073,040500,2,970,+43.213441,-078.393776
36,073,040601,1,1071,+43.171316,-078.240632
36,073,040601,2,693,+43.179749,-078.162409
36,073,040602,1,1472,+43.243030,-078.219586
36,073,040603,1,1143,+43.255527,-078.151765
36,073,040603,2,1145,+43.275502,-078.238869
36,073,040603,3,1328,+43.229316,-078.239478
36,073,040701,1,1326,+43.242282,-078.199190
36,073,040701,2,1338,+43.242661,-078.185635
36,073,040702,1,811,+43.248801,-078.181999
36,073,040702,2,1276,+43.251335,-078.200948
36,073,040702,3,1105,+43.253910,-078.186671
36,073,040801,1,2198,+43.177525,-078.042160
36,073,040801,2,1117,+43.205087,-078.042477
36,073,040802,1,1038,+43.270711,-078.070244
36,073,040802,2,1033,+43.245669,-078.010988
36,073,040802,3,1461,+43.225072,-078.023608
36,073,040802,4,1264,+43.232966,-078.058052
36,073,401200,1,1551,+43.333419,-078.363369
36,073,401200,2,888,+43.337765,-078.276422
36,073,401200,3,1016,+43.336841,-078.421894
36,073,401300,1,2123,+43.327536,-078.029391
36,073,401300,2,1123,+43.340171,-078.117826
36,073,401300,3,1318,+43.341538,-078.205047
36,073,990000,0,0,+43.502286,-078.229725
36,075,020101,1,573,+43.643184,-075.963160
36,075,020101,2,787,+43.573871,-075.989088
36,075,020101,3,805,+43.476799,-075.927416
36,075,020102,1,764,+43.446753,-075.880110
36,075,020102,2,457,+43.545766,-075.825230
36,075,020201,1,1858,+43.637312,-076.099747
36,075,020201,2,652,+43.639967,-076.171870
36,075,020202,1,1303,+43.644149,-076.077194
36,075,020301,1,1341,+43.568824,-076.132430
36,075,020301,2,845,+43.567539,-076.120363
36,075,020303,1,1779,+43.536031,-076.167480
36,075,020304,1,1672,+43.554681,-076.085947
36,075,020400,1,1374,+43.477037,-076.238151
36,075,020400,2,993,+43.484857,-076.200613
36,075,020400,3,2038,+43.442768,-076.225159
36,075,020400,4,854,+43.424498,-076.157380
36,075,020501,1,900,+43.502151,-076.004436
36,075,020501,2,1030,+43.500955,-076.074791
36,075,020502,1,835,+43.396357,-076.029216
36,075,020502,2,1746,+43.416670,-076.106544
36,075,020503,1,1141,+43.376283,-075.927974
36,075,020600,1,732,+43.239240,-075.882926
36,075,020600,2,4046,+43.273126,-075.973310
36,075,020703,1,987,+43.311821,-076.185272
36,075,020703,2,983,+43.318762,-076.137632
36,075,020703,3,1577,+43.353481,-076.127867
36,075,020703,4,1466,+43.350370,-076.170807
36,075,020704,1,777,+43.298231,-076.092262
36,075,020704,2,1097,+43.255816,-076.106081
36,075,020705,1,822,+43.302884,-076.046899
36,075,020705,2,1392,+43.331969,-076.070345
36,075,020706,1,1313,+43.280858,-076.145737
36,075,020706,2,1121,+43.297708,-076.146363
36,075,020707,1,1895,+43.268225,-076.168632
36,075,020800,1,1972,+43.385379,-076.259237
36,075,020800,2,1498,+43.339040,-076.273495
36,075,020901,1,1012,+43.227584,-076.293320
36,075,020901,2,1214,+43.233954,-076.299056
36,075,020903,1,796,+43.257176,-076.237420
36,075,020903,2,924,+43.227795,-076.228165
36,075,020903,3,745,+43.242009,-076.215122
36,075,020904,1,1081,+43.294011,-076.255647
36,075,020904,2,1093,+43.274493,-076.293770
36,075,020905,1,1104,+43.247144,-076.320690
36,075,021001,1,1248,+43.391931,-076.354255
36,075,021001,2,1296,+43.387578,-076.439101
36,075,021002,1,2028,+43.346955,-076.383807
36,075,021003,1,1099,+43.301679,-076.373329
36,075,021101,1,704,+43.330469,-076.407857
36,075,021101,2,686,+43.328655,-076.412891
36,075,021101,3,1147,+43.322200,-076.412721
36,075,021101,4,1115,+43.324714,-076.405902
36,075,021102,1,1571,+43.320049,-076.403724
36,075,021102,2,564,+43.311127,-076.402318
36,075,021103,1,1376,+43.310545,-076.418687
36,075,021103,2,1565,+43.304938,-076.407705
36,075,021104,1,822,+43.327065,-076.426403
36,075,021104,2,857,+43.321991,-076.429042
36,075,021104,3,982,+43.318051,-076.421468
36,075,021201,1,1257,+43.346945,-076.490516
36,075,021202,1,1491,+43.308793,-076.460511
36,075,021202,2,978,+43.346564,-076.444054
36,075,021203,1,2047,+43.252468,-076.410635
36,075,021203,2,747,+43.277254,-076.391474
36,075,021300,1,1675,+43.343433,-076.553771
36,075,021300,2,1257,+43.314759,-076.565601
36,075,021300,3,1593,+43.282457,-076.543320
36,075,021401,1,1647,+43.401424,-076.531328
36,075,021401,2,2823,+43.430997,-076.567031
36,075,021401,3,387,+43.442977,-076.539411
36,075,021401,4,3057,+43.449022,-076.547329
36,075,021402,1,1643,+43.401159,-076.484615
36,075,021501,1,1536,+43.496274,-076.317132
36,075,021501,2,1395,+43.452160,-076.309316
36,075,021503,1,1202,+43.437393,-076.399322
36,075,021503,2,1196,+43.433111,-076.452982
36,075,021504,1,742,+43.486636,-076.446595
36,075,021504,2,1893,+43.481722,-076.406331
36,075,021505,1,1584,+43.454187,-076.464162
36,075,021601,1,634,+43.456890,-076.512222
36,075,021601,2,1087,+43.459017,-076.520196
36,075,021601,3,720,+43.454825,-076.516420
36,075,021602,1,1475,+43.450568,-076.520283
36,075,021602,2,1346,+43.452006,-076.530542
36,075,021603,1,1072,+43.441668,-076.509121
36,075,021603,2,1466,+43.447678,-076.513120
36,075,021603,3,1265,+43.440012,-076.502179
36,075,021604,1,1484,+43.453263,-076.489753
36,075,021604,2,1067,+43.455604,-076.502765
36,075,021604,3,1824,+43.448101,-076.495028
36,075,021605,1,1266,+43.464483,-076.497321
36,075,021605,2,746,+43.457897,-076.495409
36,075,021605,3,672,+43.459806,-076.502810
36,075,021605,4,797,+43.461335,-076.497653
36,075,990000,0,0,+43.595545,-076.444254
36,077,590101,1,921,+42.832549,-074.872387
36,077,590101,2,746,+42.843601,-074.772707
36,077,590101,3,908,+42.797484,-074.742742
36,077,590102,1,863,+42.729919,-074.863591
36,077,590102,2,1019,+42.656977,-074.899480
36,077,590201,1,852,+42.664452,-074.985807
36,077,590201,2,1100,+42.650614,-075.047104
36,077,590202,1,609,+42.750055,-074.940641
36,077,590202,2,855,+42.687687,-074.942717
36,077,590202,3,1115,+42.699474,-074.928065
36,077,590202,4,1062,+42.738978,-075.003907
36,077,590301,1,871,+42.855862,-075.044730
36,077,590301,2,614,+42.853720,-074.983294
36,077,590301,3,580,+42.851760,-074.992124
36,077,590302,1,922,+42.834825,-075.209425
36,077,590302,2,845,+42.789798,-075.072156
36,077,590401,1,691,+42.708411,-075.224762
36,077,590401,2,1216,+42.713792,-075.270795
36,077,590402,1,1045,+42.728175,-075.152143
36,077,590402,2,1312,+42.619404,-075.276905
36,077,590402,3,1084,+42.620506,-075.150513
36,077,590500,1,1084,+42.514557,-074.969265
36,077,590500,2,792,+42.577652,-074.952601
36,077,590500,3,951,+42.540808,-074.999839
36,077,590600,1,1064,+42.701995,-074.727998
36,077,590600,2,804,+42.643653,-074.815244
36,077,590701,1,1151,+42.538566,-074.875208
36,077,590701,2,609,+42.556935,-074.818371
36,077,590702,1,752,+42.610830,-074.716865
36,077,590702,2,829,+42.577275,-074.703848
36,077,590702,3,531,+42.592762,-074.748289
36,077,590800,1,717,+42.477783,-075.021398
36,077,590800,2,1308,+42.469677,-075.083164
36,077,590800,3,809,+42.446743,-075.099243
36,077,590800,4,1024,+42.445732,-075.027702
36,077,590800,5,1207,+42.462158,-075.115964
36,077,590900,1,594,+42.460714,-075.050725
36,077,590900,2,938,+42.455974,-075.046546
36,077,590900,3,734,+42.455585,-075.059452
36,077,591000,1,1782,+42.468647,-075.058886
36,077,591000,2,953,+42.459477,-075.064993
36,077,591000,3,849,+42.459604,-075.059320
36,077,591100,1,1490,+42.446023,-075.077052
36,077,591100,2,1024,+42.453465,-075.065296
36,077,591401,1,1165,+42.440622,-075.162420
36,077,591401,2,640,+42.405667,-075.217495
36,077,591401,3,951,+42.394077,-075.180005
36,077,591402,1,1142,+42.533287,-075.079113
36,077,591402,2,1169,+42.536657,-075.131725
36,077,591500,1,832,+42.460925,-075.292829
36,077,591500,2,833,+42.481005,-075.354983
36,077,591500,3,937,+42.540669,-075.227072
36,077,591500,4,798,+42.549704,-075.283838
36,077,591601,1,1084,+42.374315,-075.276961
36,077,591601,2,727,+42.329009,-075.312570
36,077,591602,1,850,+42.361402,-075.374211
36,077,591602,2,1455,+42.330170,-075.348824
36,077,591700,1,2958,+42.468049,-075.062396
36,077,591700,2,1757,+42.457558,-075.077213
36,079,010100,1,1172,+41.468502,-073.539374
36,079,010100,2,1335,+41.471125,-073.547428
36,079,010100,3,1095,+41.473851,-073.547130
36,079,010201,1,821,+41.503644,-073.633065
36,079,010201,2,2375,+41.460198,-073.632418
36,079,010201,3,1116,+41.461258,-073.583488
36,079,010202,1,897,+41.512241,-073.609876
36,079,010202,2,1485,+41.504915,-073.570772
36,079,010202,3,1245,+41.502395,-073.601015
36,079,010300,1,1631,+41.475706,-073.662214
36,079,010300,2,618,+41.465780,-073.653930
36,079,010300,3,1070,+41.459671,-073.658571
36,079,010300,4,1397,+41.448441,-073.659642
36,079,010400,1,1005,+41.467705,-073.672370
36,079,010400,2,780,+41.446698,-073.682755
36,079,010400,3,1492,+41.446105,-073.668807
36,079,010500,1,1395,+41.502054,-073.684038
36,079,010500,2,1532,+41.469297,-073.764444
36,079,010500,3,1980,+41.472085,-073.720784
36,079,010600,1,774,+41.397487,-073.916780
36,079,010600,2,1475,+41.449706,-073.931301
36,079,010600,3,1489,+41.467750,-073.896993
36,079,010700,1,624,+41.425807,-073.945606
36,079,010700,2,1075,+41.418516,-073.952049
36,079,010700,3,911,+41.420893,-073.957533
36,079,010800,1,961,+41.354406,-073.910433
36,079,010800,2,1006,+41.357615,-073.941939
36,079,010800,3,1516,+41.334028,-073.906346
36,079,010901,1,899,+41.340598,-073.879922
36,079,010901,2,1161,+41.335299,-073.885949
36,079,010901,3,1531,+41.366376,-073.875308
36,079,010902,1,1510,+41.395806,-073.847807
36,079,010902,2,1222,+41.365206,-073.851741
36,079,010902,3,1443,+41.343877,-073.858917
36,079,011000,1,816,+41.438132,-073.796551
36,079,011000,2,783,+41.406983,-073.839261
36,079,011000,3,894,+41.357237,-073.826931
36,079,011000,4,1503,+41.362125,-073.804854
36,079,011100,1,2379,+41.395579,-073.769579
36,079,011100,2,1346,+41.375083,-073.791604
36,079,011100,3,1388,+41.382836,-073.781593
36,079,011201,1,1487,+41.356027,-073.790089
36,079,011201,2,1062,+41.361087,-073.779703
36,079,011202,1,2145,+41.353886,-073.769159
36,079,011202,2,1911,+41.363085,-073.746728
36,079,011300,1,1276,+41.370755,-073.722994
36,079,011300,2,1771,+41.357038,-073.739391
36,079,011300,3,1074,+41.356467,-073.725136
36,079,011400,1,1703,+41.400678,-073.734041
36,079,011400,2,1165,+41.378019,-073.737996
36,079,011400,3,1163,+41.382329,-073.756627
36,079,011400,4,1126,+41.420578,-073.739529
36,079,011501,1,2183,+41.430926,-073.667782
36,079,011501,2,1795,+41.408680,-073.669124
36,079,011502,1,1747,+41.424989,-073.694378
36,079,011502,2,1213,+41.404021,-073.688268
36,079,011600,1,1357,+41.386845,-073.716704
36,079,011600,2,908,+41.389933,-073.705369
36,079,011600,3,2435,+41.371579,-073.683062
36,079,011600,4,942,+41.362950,-073.709840
36,079,011700,1,1624,+41.374904,-073.575947
36,079,011700,2,1200,+41.394235,-073.646257
36,079,011700,3,2010,+41.374352,-073.621303
36,079,011801,1,1401,+41.396027,-073.617455
36,079,011801,2,1107,+41.397945,-073.615109
36,079,011801,3,1234,+41.406163,-073.629797
36,079,011802,1,962,+41.425535,-073.603732
36,079,011802,2,962,+41.416898,-073.608197
36,079,011802,3,1032,+41.432088,-073.592923
36,079,011802,4,1303,+41.432644,-073.636129
36,079,011900,1,1210,+41.411705,-073.595861
36,079,011900,2,916,+41.403964,-073.612642
36,079,011900,3,1923,+41.431867,-073.565824
36,079,011900,4,1174,+41.423920,-073.550586
36,081,000101,1,2948,+40.742412,-073.959180
36,081,000101,2,1711,+40.744094,-073.957358
36,081,000102,1,3349,+40.745643,-073.957026
36,081,000102,2,4135,+40.747522,-073.956369
36,081,000103,1,33,+40.747576,-073.953234
36,081,000104,1,27,+40.740083,-073.945662
36,081,000200,1,1215,+40.693985,-073.865070
36,081,000200,2,1869,+40.693002,-073.866546
36,081,000400,1,1858,+40.690751,-073.864087
36,081,000400,2,1756,+40.689165,-073.866845
36,081,000400,3,1304,+40.688795,-073.863797
36,081,000600,1,1196,+40.686790,-073.861780
36,081,000600,2,1165,+40.686115,-073.863497
36,081,000600,3,1816,+40.685506,-073.865573
36,081,000701,1,1534,+40.743195,-073.955191
36,081,000701,2,1926,+40.743164,-073.951474
36,081,000702,1,1598,+40.746361,-073.949144
36,081,000702,2,985,+40.746822,-073.946577
36,081,000702,3,1677,+40.746081,-073.952759
36,081,000800,1,1742,+40.687837,-073.856858
36,081,000800,2,1838,+40.687212,-073.859582
36,081,001000,1,1948,+40.691645,-073.859042
36,081,001000,2,1841,+40.689980,-073.859046
36,081,001200,1,1202,+40.694654,-073.858724
36,081,001200,2,1182,+40.694339,-073.860688
36,081,001200,3,1799,+40.693789,-073.862753
36,081,001400,1,1327,+40.696509,-073.855508
36,081,001400,2,1590,+40.694227,-073.856298
36,081,001400,3,1197,+40.694470,-073.853909
36,081,001600,1,1356,+40.691340,-073.855619
36,081,001600,2,1685,+40.688411,-073.854405
36,081,001800,1,1628,+40.691823,-073.852729
36,081,001800,2,1416,+40.688919,-073.851572
36,081,001901,1,1434,+40.744904,-073.944405
36,081,001902,1,8645,+40.747825,-073.940222
36,081,001903,1,2214,+40.749381,-073.943552
36,081,002000,1,1871,+40.691281,-073.849370
36,081,002200,1,1176,+40.696611,-073.850103
36,081,002200,2,1114,+40.695369,-073.850724
36,081,002400,1,844,+40.697717,-073.845370
36,081,002400,2,1351,+40.696685,-073.847124
36,081,002500,1,1223,+40.756707,-073.945787
36,081,002500,2,1097,+40.755844,-073.944227
36,081,002500,3,1180,+40.755024,-073.942629
36,081,002500,4,1234,+40.753772,-073.943844
36,081,002500,5,1158,+40.754563,-073.945511
36,081,002500,6,1350,+40.754651,-073.946841
36,081,002600,1,995,+40.698126,-073.842689
36,081,002600,2,1155,+40.695998,-073.843624
36,081,002800,1,1737,+40.693589,-073.844674
36,081,002800,2,1567,+40.691094,-073.843484
36,081,003000,1,1479,+40.691628,-073.847275
36,081,003100,1,810,+40.754230,-073.935433
36,081,003100,2,1347,+40.752690,-073.933481
36,081,003200,1,1791,+40.687018,-073.846920
36,081,003301,1,4399,+40.751138,-073.938972
36,081,003302,1,1068,+40.753724,-073.938442
36,081,003302,2,1098,+40.757068,-073.935585
36,081,003400,1,1027,+40.685290,-073.856246
36,081,003400,2,1415,+40.683295,-073.863370
36,081,003600,1,2004,+40.684722,-073.853530
36,081,003600,2,2191,+40.682509,-073.861223
36,081,003700,1,2,+40.766982,-073.939299
36,081,003800,1,969,+40.685498,-073.845046
36,081,003800,2,1521,+40.684060,-073.850096
36,081,003900,1,1462,+40.763837,-073.940213
36,081,004001,1,1244,+40.683758,-073.843608
36,081,004001,2,1159,+40.682759,-073.847768
36,081,004002,1,1361,+40.681658,-073.843252
36,081,004200,1,1684,+40.682455,-073.855750
36,081,004200,2,1253,+40.681341,-073.859638
36,081,004200,3,1568,+40.680586,-073.862212
36,081,004300,1,2156,+40.761841,-073.936815
36,081,004300,2,170,+40.759754,-073.939084
36,081,004401,1,2131,+40.678532,-073.859170
36,081,004401,2,1785,+40.675907,-073.859444
36,081,004500,1,1182,+40.764632,-073.933454
36,081,004500,2,744,+40.763797,-073.934202
36,081,004500,3,1326,+40.762566,-073.931631
36,081,004700,1,1628,+40.759765,-073.931619
36,081,004700,2,2462,+40.760752,-073.934167
36,081,005000,1,0,+40.677679,-073.854894
36,081,005100,1,1539,+40.756210,-073.931249
36,081,005100,2,973,+40.755559,-073.933730
36,081,005200,1,1498,+40.681136,-073.853120
36,081,005200,2,1582,+40.680348,-073.856721
36,081,005300,1,1393,+40.762408,-073.928348
36,081,005300,2,1397,+40.762005,-073.929275
36,081,005300,3,972,+40.759591,-073.929349
36,081,005300,4,1635,+40.757807,-073.930089
36,081,005400,1,850,+40.679779,-073.846440
36,081,005400,2,1202,+40.677443,-073.846653
36,081,005400,3,1747,+40.677783,-073.851292
36,081,005400,4,1810,+40.680040,-073.849458
36,081,005500,1,1367,+40.753852,-073.928078
36,081,005700,1,1981,+40.757573,-073.925986
36,081,005700,2,829,+40.758861,-073.927793
36,081,005700,3,1467,+40.756155,-073.926562
36,081,005800,1,2407,+40.674915,-073.846179
36,081,005800,2,1224,+40.671662,-073.845536
36,081,005800,3,1551,+40.673555,-073.849831
36,081,005800,4,1012,+40.674458,-073.854219
36,081,005900,1,1853,+40.759002,-073.922546
36,081,005900,2,1390,+40.760094,-073.924765
36,081,005900,3,988,+40.760878,-073.926434
36,081,006100,1,1311,+40.763140,-073.924379
36,081,006100,2,2002,+40.762378,-073.922784
36,081,006100,3,1685,+40.761666,-073.921276
36,081,006100,4,1293,+40.760848,-073.919532
36,081,006201,1,2416,+40.667791,-073.847159
36,081,006201,2,1137,+40.667117,-073.846501
36,081,006201,3,1836,+40.666757,-073.848935
36,081,006202,1,240,+40.672556,-073.859786
36,081,006202,2,687,+40.669891,-073.853180
36,081,006202,3,1052,+40.668268,-073.853472
36,081,006202,4,955,+40.666549,-073.854297
36,081,006202,5,963,+40.664994,-073.853588
36,081,006202,6,1241,+40.663215,-073.853679
36,081,006202,7,1811,+40.661350,-073.855051
36,081,006300,1,1083,+40.765543,-073.922347
36,081,006300,2,2167,+40.764842,-073.920688
36,081,006300,3,1590,+40.764161,-073.919402
36,081,006300,4,1037,+40.763299,-073.917739
36,081,006501,1,1397,+40.766534,-073.918268
36,081,006501,2,1432,+40.768808,-073.917856
36,081,006501,3,816,+40.768359,-073.916321
36,081,006502,1,1649,+40.765461,-073.915996
36,081,006502,2,747,+40.768094,-073.915432
36,081,006502,3,1608,+40.767698,-073.914112
36,081,006900,1,1632,+40.769933,-073.921282
36,081,006900,2,2159,+40.772767,-073.923746
36,081,006900,3,1405,+40.771418,-073.920469
36,081,007100,1,687,+40.770760,-073.926212
36,081,007100,2,982,+40.769588,-073.925259
36,081,007100,3,1340,+40.769700,-073.923991
36,081,007100,4,1346,+40.768120,-073.920294
36,081,007300,1,1242,+40.767394,-073.924077
36,081,007300,2,1651,+40.767120,-073.925311
36,081,007300,3,1577,+40.766074,-073.925874
